X	Y
400.156863298376	0.11588710098796
400.638980001145	0.129423818583295
401.121096703914	0.14569902024006
401.603213406683	0.159991987802516
402.085330109453	0.168625961615798
402.567446812222	0.170710710608717
403.049563514991	0.168474313062927
403.53168021776	0.165669048077065
404.013796920529	0.165154572702066
404.495913623298	0.167921070138485
404.978030326067	0.172998018795014
405.460147028836	0.178349431779134
405.942263731606	0.181870026854413
406.424380434375	0.182663568792133
406.906497137144	0.18142089266576
407.388613839913	0.179976084837827
407.870730542682	0.18000721695948
408.352847245451	0.182152707577384
408.83496394822	0.184211944355716
409.317080650989	0.186937541865325
409.799197353759	0.185854639537954
410.281314056528	0.18032522108171
410.763430759297	0.168688689151772
411.245547462066	0.153523550229172
411.727664164835	0.136290660584266
412.209780867604	0.119040107799568
412.691897570373	0.100986198832747
413.174014273142	0.0859493215448278
413.656130975912	0.0732525226736184
414.138247678681	0.0687528186473397
414.62036438145	0.0664252407379645
415.102481084219	0.0692444700096003
415.584597786988	0.0752313747939068
416.066714489757	0.0821934052169246
416.548831192526	0.0905771574501653
417.030947895295	0.0967733705321097
417.513064598065	0.100291305887545
417.995181300834	0.104281222826909
418.477298003603	0.105662030719475
418.959414706372	0.107310020411985
419.441531409141	0.108034156130489
419.92364811191	0.113274904016599
420.405764814679	0.119212576808854
420.887881517448	0.123904178031344
421.369998220218	0.127653426660087
421.852114922987	0.129985242492624
422.334231625756	0.130313127916589
422.816348328525	0.129851314002555
423.298465031294	0.129304489816108
423.780581734063	0.129309039635509
424.262698436832	0.130187795974071
424.744815139601	0.131257980499037
425.226931842371	0.132618111647921
425.70904854514	0.133685331479841
426.191165247909	0.134440459243295
426.673281950678	0.134345446116061
427.155398653447	0.133737148559955
427.637515356216	0.132751843156043
428.119632058985	0.131009709422975
428.601748761754	0.128420021150217
429.083865464524	0.125694587175012
429.565982167293	0.123474952029933
430.048098870062	0.122141132928385
430.530215572831	0.120547314074129
431.0123322756	0.121211608388238
431.494448978369	0.122964048106828
431.976565681138	0.12470505382649
432.458682383908	0.126047843330913
432.940799086677	0.125962782213083
433.422915789446	0.124629628727222
433.905032492215	0.12220931863618
434.387149194984	0.118794907459488
434.869265897753	0.115502986274379
435.351382600522	0.112630081322199
435.833499303291	0.110795753333751
436.315616006061	0.109918515770978
436.79773270883	0.110776746754107
437.279849411599	0.111859684057303
437.761966114368	0.113351888649092
438.244082817137	0.113810957599415
438.726199519906	0.115364497944482
439.208316222675	0.11738484590811
439.690432925444	0.118814420747707
440.172549628214	0.120764738686196
