X	Y
400.156863298376	0.186867159139923
400.638980001145	0.191999385201355
401.121096703914	0.199186877762224
401.603213406683	0.20490733964084
402.085330109453	0.2071020987457
402.567446812222	0.205976182113451
403.049563514991	0.20382654470921
403.53168021776	0.203625213510875
404.013796920529	0.20741115737595
404.495913623298	0.215716156812132
404.978030326067	0.227416690863063
405.460147028836	0.2402160920931
405.942263731606	0.251222489938379
406.424380434375	0.258339663263255
406.906497137144	0.261072412573
407.388613839913	0.260675477021811
407.870730542682	0.259063621882152
408.352847245451	0.257665420141565
408.83496394822	0.256502064567087
409.317080650989	0.254219544151026
409.799197353759	0.248688469444162
410.281314056528	0.238270285852538
410.763430759297	0.222759966922146
411.245547462066	0.203236590839253
411.727664164835	0.181448801758327
412.209780867604	0.159173938075113
412.691897570373	0.138271430516274
413.174014273142	0.120583070515075
413.656130975912	0.107776418335055
414.138247678681	0.101012637594794
414.62036438145	0.100354160699344
415.102481084219	0.104894297769084
415.584597786988	0.113221895229409
416.066714489757	0.124047443654275
416.548831192526	0.136273441878637
417.030947895295	0.14884368869109
417.513064598065	0.160717557838582
417.995181300834	0.170746947000987
418.477298003603	0.178083076503727
418.959414706372	0.18257792904042
419.441531409141	0.184831182854855
419.92364811191	0.185664636526603
420.405764814679	0.185584238127726
420.887881517448	0.184718685523815
421.369998220218	0.183019183681178
421.852114922987	0.180546385599374
422.334231625756	0.177604858240201
422.816348328525	0.17469936732605
423.298465031294	0.172366583579398
423.780581734063	0.171044181736083
424.262698436832	0.170882383072604
424.744815139601	0.171717844186333
425.226931842371	0.173113953812405
425.70904854514	0.174548418291474
426.191165247909	0.17555723658528
426.673281950678	0.175837056178792
427.155398653447	0.175268570651802
427.637515356216	0.173835247262591
428.119632058985	0.171602403474723
428.601748761754	0.168722647244282
429.083865464524	0.165496755508797
429.565982167293	0.162359931275091
430.048098870062	0.159751293267012
430.530215572831	0.157990711917811
431.0123322756	0.15709602604598
431.494448978369	0.15676590432067
431.976565681138	0.15642931644062
432.458682383908	0.155457182450187
432.940799086677	0.153379464213009
433.422915789446	0.150041406424547
433.905032492215	0.145695978613707
434.387149194984	0.140913142285743
434.869265897753	0.136415199528882
435.351382600522	0.132800803160948
435.833499303291	0.13043950246368
436.315616006061	0.129396482149788
436.79773270883	0.129483417243418
437.279849411599	0.13038158130752
437.761966114368	0.131796873009152
438.244082817137	0.133570474085748
438.726199519906	0.135671324800946
439.208316222675	0.138141703568268
439.690432925444	0.141008342534994
440.172549628214	0.144206769623372
440.654666330983	0.147550509367949
441.136783033752	0.150769112578516
441.618899736521	0.153542041309611
442.10101643929	0.155604772561181
442.583133142059	0.156795823400809
443.065249844828	0.157073804626297
443.547366547597	0.156536142772284
444.029483250367	0.155419642123026
444.511599953136	0.154100210872015
444.993716655905	0.152994778053751
445.475833358674	0.152487160587053
445.957950061443	0.152798631300607
446.440066764212	0.153900559877909
446.922183466981	0.155516240554011
447.40430016975	0.157191210286361
447.88641687252	0.158475438551435
448.368533575289	0.159041013922472
448.850650278058	0.15883917919647
449.332766980827	0.158096232421981
449.814883683596	0.157232055716962
450.297000386365	0.156670602327071
450.779117089134	0.156677568325414
451.261233791903	0.157295144775849
451.743350494673	0.158332831880216
452.225467197442	0.159477468744021
452.707583900211	0.160425382315811
453.18970060298	0.161040234985157
453.671817305749	0.161375940720438
454.153934008518	0.161616674448389
454.636050711287	0.161943632419536
455.118167414057	0.162449865132571
455.600284116826	0.163093670533632
456.082400819595	0.163737899935606
456.564517522364	0.164217684356816
457.046634225133	0.164444927072635
457.528750927902	0.16446506418473
458.010867630671	0.164430887911249
458.49298433344	0.164523505095039
458.97510103621	0.164846715439978
459.457217738979	0.165397658174332
459.939334441748	0.166087798701858
460.421451144517	0.166816949876167
460.903567847286	0.167529601217019
461.385684550055	0.168245423736583
461.867801252824	0.169036252699205
462.349917955593	0.16998244536134
462.832034658363	0.171120093856214
463.314151361132	0.172426331236217
463.796268063901	0.173836610757139
464.27838476667	0.175298096356332
464.760501469439	0.176810277629875
465.242618172208	0.178440645830977
465.724734874977	0.180288988316334
466.206851577746	0.182441393074011
466.688968280516	0.184911116019235
467.171084983285	0.187624754814553
467.653201686054	0.190436824032132
468.135318388823	0.193200241867958
468.617435091592	0.19583499867763
469.099551794361	0.19835154459169
469.58166849713	0.200836674908594
470.063785199899	0.203394612092345
470.545901902669	0.206103638609345
471.028018605438	0.208987242358362
471.510135308207	0.21203262604064
471.992252010976	0.215238426093374
472.474368713745	0.218652732445446
472.956485416514	0.222386722741552
473.438602119283	0.226576963731786
473.920718822052	0.231300042238915
474.402835524822	0.236528842778848
474.884952227591	0.242107084350697
475.36706893036	0.247803703350797
475.849185633129	0.253361006792313
476.331302335898	0.258577462250243
476.813419038667	0.263362640866138
477.295535741436	0.267718325456934
477.777652444206	0.271708902723213
478.259769146975	0.275411283797728
478.741885849744	0.278890819863927
479.224002552513	0.282196121512605
479.706119255282	0.285370898773346
480.188235958051	0.28846319363727
