X	Y
400.156863298376	0.150642198034689
400.638980001145	0.127636359101311
401.121096703914	0.1163452093388
401.603213406683	0.111791651631889
402.085330109453	0.110815821268294
402.567446812222	0.112107983822876
403.049563514991	0.115856725168814
403.53168021776	0.12311538460995
404.013796920529	0.134936710823921
404.495913623298	0.151884877801434
404.978030326067	0.17359486201607
405.460147028836	0.198594071325801
405.942263731606	0.224075986412133
406.424380434375	0.246727496200395
406.906497137144	0.263572713827212
407.388613839913	0.273023344932172
407.870730542682	0.275129092851369
408.352847245451	0.270822688797769
408.83496394822	0.261030225890889
409.317080650989	0.248318971316147
409.799197353759	0.229846032164019
410.281314056528	0.209067427744061
410.763430759297	0.186328924198097
411.245547462066	0.162716346777462
411.727664164835	0.140829916546902
412.209780867604	0.121071126179796
412.691897570373	0.102820195596997
413.174014273142	0.089860573212585
413.656130975912	0.0788952016354067
414.138247678681	0.0752697659376618
414.62036438145	0.0742296865213885
415.102481084219	0.0797632339476612
415.584597786988	0.0889765045619661
416.066714489757	0.100491261149344
416.548831192526	0.115592072574342
417.030947895295	0.131203244940555
417.513064598065	0.146538983044553
417.995181300834	0.163256730622655
418.477298003603	0.176079994089527
418.959414706372	0.185439058190979
419.441531409141	0.187356369969183
419.92364811191	0.187179772387985
420.405764814679	0.184347349456889
420.887881517448	0.179060328621115
421.369998220218	0.173202289276049
421.852114922987	0.167225046399272
422.334231625756	0.161754449969468
422.816348328525	0.157493856493094
423.298465031294	0.15416990247544
423.780581734063	0.151999755151061
424.262698436832	0.151827992163301
424.744815139601	0.151687376571807
425.226931842371	0.15285533605121
425.70904854514	0.154040787586577
426.191165247909	0.156385981824207
426.673281950678	0.158330920735989
427.155398653447	0.160021284067202
427.637515356216	0.161423141540634
428.119632058985	0.162015776571073
428.601748761754	0.162101769938173
429.083865464524	0.160998202373947
429.565982167293	0.159620653754254
430.048098870062	0.157922209597407
430.530215572831	0.155405118738654
431.0123322756	0.15398062375601
431.494448978369	0.152696341560282
431.976565681138	0.15137431615763
432.458682383908	0.148895857136539
432.940799086677	0.145312321790128
433.422915789446	0.141204128971903
433.905032492215	0.136289603991032
434.387149194984	0.131850155653599
434.869265897753	0.128386589343252
